chrom	start	end	sample	cell	class
chr10	81100000	81500000	RPE-BM510	BM510x3PE20464	WW
chr10	81500000	133797422	RPE-BM510	BM510x3PE20464	CW
chr10	84300000	84500000	RPE-BM510	BM510x3PE20489	CC
chr10	84500000	92000000	RPE-BM510	BM510x3PE20489	CW
chr10	85400000	133797422	RPE-BM510	BM510x04_PE20318	WC
chr10	88100000	88400000	RPE-BM510	BM510x3PE20482	CC
chr10	88400000	133797422	RPE-BM510	BM510x3PE20482	WC
chr10	88700000	133797422	RPE-BM510	BM510x04_PE20389	CW
chr10	92000000	92300000	RPE-BM510	BM510x3PE20489	CC
chr10	92300000	133797422	RPE-BM510	BM510x3PE20489	CW
chr10	92800000	93000000	RPE-BM510	BM510x3PE20457	WW
chr10	93000000	133797422	RPE-BM510	BM510x3PE20457	WC
chr10	96100000	96300000	RPE-BM510	BM510x3PE20446	WW
chr10	96300000	110100000	RPE-BM510	BM510x3PE20446	WC
chr10	98500000	98900000	RPE-BM510	BM510x3PE20474	WW
chr10	98900000	133797422	RPE-BM510	BM510x3PE20474	WC
chr10	106200000	106400000	RPE-BM510	BM510x3PE20417	CC
chr10	106400000	133797422	RPE-BM510	BM510x3PE20417	WC
chr10	108100000	108500000	RPE-BM510	BM510x3PE20490	WW
chr10	108500000	127000000	RPE-BM510	BM510x3PE20490	WC
chr10	110100000	111000000	RPE-BM510	BM510x3PE20446	WW
chr10	111000000	133797422	RPE-BM510	BM510x3PE20446	WC
chr10	112400000	112600000	RPE-BM510	BM510x3PE20427	WW
chr10	112600000	133797422	RPE-BM510	BM510x3PE20427	CW
chr10	115200000	133797422	RPE-BM510	BM510x3PE20495	WC
chr10	121700000	133797422	RPE-BM510	BM510x04_PE20343	CC
chr10	127000000	127200000	RPE-BM510	BM510x3PE20490	WW
chr10	127200000	133797422	RPE-BM510	BM510x3PE20490	WC
chr10	127700000	127900000	RPE-BM510	BM510x04_PE20394	CC
chr10	127900000	133797422	RPE-BM510	BM510x04_PE20394	CW
chr11	0	900000	RPE-BM510	BM510x04_PE20348	CW
chr11	0	4100000	RPE-BM510	BM510x04_PE20372	WW
chr11	0	5300000	RPE-BM510	BM510x3PE20408	CW
chr11	0	8600000	RPE-BM510	BM510x04_PE20366	WW
chr11	0	9500000	RPE-BM510	BM510x04_PE20344	WW
chr11	0	12200000	RPE-BM510	BM510x04_PE20309	CW
chr11	0	21100000	RPE-BM510	BM510x3PE20457	WC
chr11	0	30500000	RPE-BM510	BM510x04_PE20377	CW
chr11	0	30600000	RPE-BM510	BM510x04_PE20367	WW
chr11	0	34900000	RPE-BM510	BM510x04_PE20383	CW
chr11	0	39500000	RPE-BM510	BM510x04_PE20384	CW
chr11	0	39900000	RPE-BM510	BM510x04_PE20308	WW
chr11	0	39900000	RPE-BM510	BM510x3PE20464	CW
chr11	0	40500000	RPE-BM510	BM510x3PE20447	CC
chr11	0	42600000	RPE-BM510	BM510x04_PE20303	WC
chr11	0	46900000	RPE-BM510	BM510x04_PE20387	CC
chr11	0	47500000	RPE-BM510	BM510x04_PE20333	CC
chr11	0	48200000	RPE-BM510	BM510x3PE20429	WW
chr11	0	55500000	RPE-BM510	BM510x04_PE20340	CC
chr11	0	66200000	RPE-BM510	BM510x3PE20486	CC
chr11	0	84100000	RPE-BM510	BM510x04_PE20336	WC
chr11	0	84500000	RPE-BM510	BM510x3PE20406	CC
chr11	0	88300000	RPE-BM510	BM510x04_PE20371	CC
chr11	0	92900000	RPE-BM510	BM510x3PE20415	WW
chr11	0	98900000	RPE-BM510	BM510x04_PE20380	WC
chr11	0	102500000	RPE-BM510	BM510x04_PE20386	WC
chr11	0	108900000	RPE-BM510	BM510x3PE20439	CW
chr11	0	114000000	RPE-BM510	BM510x04_PE20374	CW
chr11	0	114300000	RPE-BM510	BM510x04_PE20335	CW
chr11	0	114600000	RPE-BM510	BM510x04_PE20353	WC
chr11	0	120400000	RPE-BM510	BM510x3PE20476	CC
chr11	0	121700000	RPE-BM510	BM510x3PE20458	WC
chr11	0	124700000	RPE-BM510	BM510x3PE20416	CW
chr11	0	125700000	RPE-BM510	BM510x04_PE20322	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20301	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20302	CC
chr11	0	135086622	RPE-BM510	BM510x04_PE20304	WC
chr11	0	135086622	RPE-BM510	BM510x04_PE20305	CC
chr11	0	135086622	RPE-BM510	BM510x04_PE20306	CC
chr11	0	135086622	RPE-BM510	BM510x04_PE20307	WW
chr11	0	135086622	RPE-BM510	BM510x04_PE20310	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20311	WC
chr11	0	135086622	RPE-BM510	BM510x04_PE20312	WW
chr11	0	135086622	RPE-BM510	BM510x04_PE20313	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20314	CC
chr11	0	135086622	RPE-BM510	BM510x04_PE20316	CC
chr11	0	135086622	RPE-BM510	BM510x04_PE20317	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20318	CC
chr11	0	135086622	RPE-BM510	BM510x04_PE20319	WC
chr11	0	135086622	RPE-BM510	BM510x04_PE20321	WC
chr11	0	135086622	RPE-BM510	BM510x04_PE20325	WW
chr11	0	135086622	RPE-BM510	BM510x04_PE20328	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20329	WC
chr11	0	135086622	RPE-BM510	BM510x04_PE20330	CC
chr11	0	135086622	RPE-BM510	BM510x04_PE20331	WW
chr11	0	135086622	RPE-BM510	BM510x04_PE20332	WC
chr11	0	135086622	RPE-BM510	BM510x04_PE20334	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20337	WC
chr11	0	135086622	RPE-BM510	BM510x04_PE20339	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20342	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20343	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20345	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20347	WC
chr11	0	135086622	RPE-BM510	BM510x04_PE20355	WW
chr11	0	135086622	RPE-BM510	BM510x04_PE20356	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20357	WC
chr11	0	135086622	RPE-BM510	BM510x04_PE20358	WC
chr11	0	135086622	RPE-BM510	BM510x04_PE20359	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20360	CC
chr11	0	135086622	RPE-BM510	BM510x04_PE20361	WW
chr11	0	135086622	RPE-BM510	BM510x04_PE20362	WC
chr11	0	135086622	RPE-BM510	BM510x04_PE20363	CC
chr11	0	135086622	RPE-BM510	BM510x04_PE20365	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20368	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20370	WC
chr11	0	135086622	RPE-BM510	BM510x04_PE20373	WC
chr11	0	135086622	RPE-BM510	BM510x04_PE20375	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20378	CC
chr11	0	135086622	RPE-BM510	BM510x04_PE20379	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20381	WW
chr11	0	135086622	RPE-BM510	BM510x04_PE20382	CC
chr11	0	135086622	RPE-BM510	BM510x04_PE20389	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20390	WW
chr11	0	135086622	RPE-BM510	BM510x04_PE20392	CW
chr11	0	135086622	RPE-BM510	BM510x04_PE20393	WC
chr11	0	135086622	RPE-BM510	BM510x04_PE20394	WW
chr11	0	135086622	RPE-BM510	BM510x04_PE20395	WW
chr11	0	135086622	RPE-BM510	BM510x3PE20401	WC
chr11	0	135086622	RPE-BM510	BM510x3PE20402	CC
chr11	0	135086622	RPE-BM510	BM510x3PE20403	CW
chr11	0	135086622	RPE-BM510	BM510x3PE20407	CW
chr11	0	135086622	RPE-BM510	BM510x3PE20410	WC
chr11	0	135086622	RPE-BM510	BM510x3PE20411	CW
chr11	0	135086622	RPE-BM510	BM510x3PE20414	WW
chr11	0	135086622	RPE-BM510	BM510x3PE20417	WC
chr11	0	135086622	RPE-BM510	BM510x3PE20418	WW
chr11	0	135086622	RPE-BM510	BM510x3PE20419	CW
chr11	0	135086622	RPE-BM510	BM510x3PE20421	WC
chr11	0	135086622	RPE-BM510	BM510x3PE20422	CC
chr11	0	135086622	RPE-BM510	BM510x3PE20423	WW
chr11	0	135086622	RPE-BM510	BM510x3PE20424	WC
chr11	0	135086622	RPE-BM510	BM510x3PE20425	CC
chr11	0	135086622	RPE-BM510	BM510x3PE20426	WC
chr11	0	135086622	RPE-BM510	BM510x3PE20427	CC
chr11	0	135086622	RPE-BM510	BM510x3PE20431	WW
chr11	0	135086622	RPE-BM510	BM510x3PE20433	WC
chr11	0	135086622	RPE-BM510	BM510x3PE20435	WW
chr11	0	135086622	RPE-BM510	BM510x3PE20436	WC
chr11	0	135086622	RPE-BM510	BM510x3PE20437	WW
chr11	0	135086622	RPE-BM510	BM510x3PE20438	CC
chr11	0	135086622	RPE-BM510	BM510x3PE20440	CW
chr11	0	135086622	RPE-BM510	BM510x3PE20441	WW
chr11	0	135086622	RPE-BM510	BM510x3PE20444	CW
chr11	0	135086622	RPE-BM510	BM510x3PE20446	WC
chr11	0	135086622	RPE-BM510	BM510x3PE20448	WW
chr11	0	135086622	RPE-BM510	BM510x3PE20449	CW
chr11	0	135086622	RPE-BM510	BM510x3PE20450	CW
chr11	0	135086622	RPE-BM510	BM510x3PE20452	CW
chr11	0	135086622	RPE-BM510	BM510x3PE20453	WC
chr11	0	135086622	RPE-BM510	BM510x3PE20454	WW
chr11	0	135086622	RPE-BM510	BM510x3PE20455	CC
chr11	0	135086622	RPE-BM510	BM510x3PE20456	WW
chr11	0	135086622	RPE-BM510	BM510x3PE20460	CC
chr11	0	135086622	RPE-BM510	BM510x3PE20462	CC
chr11	0	135086622	RPE-BM510	BM510x3PE20463	CC
chr11	0	135086622	RPE-BM510	BM510x3PE20468	CC
chr11	0	135086622	RPE-BM510	BM510x3PE20469	CW
chr11	0	135086622	RPE-BM510	BM510x3PE20471	WC
chr11	0	135086622	RPE-BM510	BM510x3PE20473	CC
chr11	0	135086622	RPE-BM510	BM510x3PE20474	CW
chr11	0	135086622	RPE-BM510	BM510x3PE20477	CW
chr11	0	135086622	RPE-BM510	BM510x3PE20479	WC
chr11	0	135086622	RPE-BM510	BM510x3PE20480	CW
chr11	0	135086622	RPE-BM510	BM510x3PE20481	CW
chr11	0	135086622	RPE-BM510	BM510x3PE20482	CC
chr11	0	135086622	RPE-BM510	BM510x3PE20483	WC
chr11	0	135086622	RPE-BM510	BM510x3PE20485	WW
chr11	0	135086622	RPE-BM510	BM510x3PE20487	CW
chr11	0	135086622	RPE-BM510	BM510x3PE20488	WC
chr11	0	135086622	RPE-BM510	BM510x3PE20489	WW
chr11	0	135086622	RPE-BM510	BM510x3PE20490	WW
chr11	0	135086622	RPE-BM510	BM510x3PE20491	WC
chr11	0	135086622	RPE-BM510	BM510x3PE20492	CC
chr11	0	135086622	RPE-BM510	BM510x3PE20495	CC
chr11	0	135086622	RPE-BM510	BM510x3PE20496	WC
chr11	900000	135086622	RPE-BM510	BM510x04_PE20348	CC
chr11	4100000	135086622	RPE-BM510	BM510x04_PE20372	CW
chr11	5300000	135086622	RPE-BM510	BM510x3PE20408	WW
chr11	8600000	135086622	RPE-BM510	BM510x04_PE20366	WC
chr11	9500000	135086622	RPE-BM510	BM510x04_PE20344	WC
chr11	12200000	135086622	RPE-BM510	BM510x04_PE20309	CC
chr11	21100000	21300000	RPE-BM510	BM510x3PE20457	CC
chr11	21300000	110800000	RPE-BM510	BM510x3PE20457	WC
chr11	30500000	135086622	RPE-BM510	BM510x04_PE20377	WW
chr11	30600000	135086622	RPE-BM510	BM510x04_PE20367	CW
chr11	34900000	135086622	RPE-BM510	BM510x04_PE20383	WW
chr11	39500000	135086622	RPE-BM510	BM510x04_PE20384	CC
chr11	39900000	123900000	RPE-BM510	BM510x3PE20464	WW
chr11	39900000	135086622	RPE-BM510	BM510x04_PE20308	WC
chr11	40500000	135086622	RPE-BM510	BM510x3PE20447	CW
chr11	42600000	135086622	RPE-BM510	BM510x04_PE20303	WW
chr11	46900000	135086622	RPE-BM510	BM510x04_PE20387	WC
chr11	47500000	135086622	RPE-BM510	BM510x04_PE20333	CW
chr11	48200000	135086622	RPE-BM510	BM510x3PE20429	WC
chr11	55500000	114100000	RPE-BM510	BM510x04_PE20340	WC
chr11	66200000	135086622	RPE-BM510	BM510x3PE20486	WC
chr11	84100000	135086622	RPE-BM510	BM510x04_PE20336	WW
chr11	84500000	135086622	RPE-BM510	BM510x3PE20406	CW
chr11	88300000	135086622	RPE-BM510	BM510x04_PE20371	CW
chr11	92900000	135086622	RPE-BM510	BM510x3PE20415	WC
chr11	98900000	131300000	RPE-BM510	BM510x04_PE20380	WW
chr11	102500000	135086622	RPE-BM510	BM510x04_PE20386	CC
chr11	108900000	135086622	RPE-BM510	BM510x3PE20439	CC
chr11	110800000	111000000	RPE-BM510	BM510x3PE20457	CC
chr11	111000000	135086622	RPE-BM510	BM510x3PE20457	WC
chr11	114000000	122800000	RPE-BM510	BM510x04_PE20374	WW
chr11	114100000	135086622	RPE-BM510	BM510x04_PE20340	CC
chr11	114300000	135086622	RPE-BM510	BM510x04_PE20335	WW
chr11	114600000	135086622	RPE-BM510	BM510x04_PE20353	WW
chr11	120400000	135086622	RPE-BM510	BM510x3PE20476	WC
chr11	121700000	135086622	RPE-BM510	BM510x3PE20458	WW
chr11	122800000	124300000	RPE-BM510	BM510x04_PE20374	CW
chr11	123900000	124200000	RPE-BM510	BM510x3PE20464	WC
chr11	124200000	132700000	RPE-BM510	BM510x3PE20464	WW
chr11	124300000	135086622	RPE-BM510	BM510x04_PE20374	WW
chr11	124700000	135086622	RPE-BM510	BM510x3PE20416	CC
chr11	125700000	135086622	RPE-BM510	BM510x04_PE20322	WW
chr11	131300000	135086622	RPE-BM510	BM510x04_PE20380	CW
chr11	132700000	135086622	RPE-BM510	BM510x3PE20464	WC
chr12	0	600000	RPE-BM510	BM510x3PE20490	WC
chr12	0	6300000	RPE-BM510	BM510x3PE20429	WC
chr12	0	6600000	RPE-BM510	BM510x04_PE20303	CW
chr12	0	10300000	RPE-BM510	BM510x3PE20464	CW
chr12	0	10800000	RPE-BM510	BM510x3PE20482	CW
chr12	0	12400000	RPE-BM510	BM510x04_PE20380	CC
chr12	0	14900000	RPE-BM510	BM510x3PE20446	WW
chr12	0	16600000	RPE-BM510	BM510x04_PE20395	WC
chr12	0	17900000	RPE-BM510	BM510x3PE20489	CW
chr12	0	21500000	RPE-BM510	BM510x04_PE20358	CW
chr12	0	23800000	RPE-BM510	BM510x04_PE20302	CW
chr12	0	28400000	RPE-BM510	BM510x04_PE20359	WC
chr12	0	32800000	RPE-BM510	BM510x04_PE20373	WC
chr12	0	34000000	RPE-BM510	BM510x3PE20474	CC
chr12	0	37200000	RPE-BM510	BM510x3PE20437	CC
chr12	0	45900000	RPE-BM510	BM510x3PE20401	CC
chr12	0	56100000	RPE-BM510	BM510x3PE20454	CW
chr12	0	63200000	RPE-BM510	BM510x04_PE20371	WC
chr12	0	65400000	RPE-BM510	BM510x04_PE20353	WC
chr12	0	69800000	RPE-BM510	BM510x04_PE20312	WW
chr12	0	70900000	RPE-BM510	BM510x04_PE20357	WW
chr12	0	79200000	RPE-BM510	BM510x3PE20416	WW
chr12	0	82500000	RPE-BM510	BM510x04_PE20383	WW
chr12	0	86800000	RPE-BM510	BM510x3PE20436	WW
chr12	0	92200000	RPE-BM510	BM510x04_PE20381	WC
chr12	0	94600000	RPE-BM510	BM510x3PE20479	CW
chr12	0	111100000	RPE-BM510	BM510x04_PE20310	CC
chr12	0	115500000	RPE-BM510	BM510x04_PE20360	CC
chr12	0	116000000	RPE-BM510	BM510x04_PE20340	CC
chr12	0	132100000	RPE-BM510	BM510x04_PE20362	WW
chr12	0	132400000	RPE-BM510	BM510x3PE20448	WC
chr12	0	133275309	RPE-BM510	BM510x04_PE20301	CC
chr12	0	133275309	RPE-BM510	BM510x04_PE20304	CW
chr12	0	133275309	RPE-BM510	BM510x04_PE20305	CC
chr12	0	133275309	RPE-BM510	BM510x04_PE20306	CW
chr12	0	133275309	RPE-BM510	BM510x04_PE20307	CC
chr12	0	133275309	RPE-BM510	BM510x04_PE20308	WW
chr12	0	133275309	RPE-BM510	BM510x04_PE20309	CC
chr12	0	133275309	RPE-BM510	BM510x04_PE20311	CC
chr12	0	133275309	RPE-BM510	BM510x04_PE20313	WW
chr12	0	133275309	RPE-BM510	BM510x04_PE20314	WW
chr12	0	133275309	RPE-BM510	BM510x04_PE20316	CW
chr12	0	133275309	RPE-BM510	BM510x04_PE20317	WC
chr12	0	133275309	RPE-BM510	BM510x04_PE20318	CW
chr12	0	133275309	RPE-BM510	BM510x04_PE20319	WC
chr12	0	133275309	RPE-BM510	BM510x04_PE20321	CW
chr12	0	133275309	RPE-BM510	BM510x04_PE20322	WC
chr12	0	133275309	RPE-BM510	BM510x04_PE20325	WC
chr12	0	133275309	RPE-BM510	BM510x04_PE20328	WW
chr12	0	133275309	RPE-BM510	BM510x04_PE20329	CW
chr12	0	133275309	RPE-BM510	BM510x04_PE20330	WC
chr12	0	133275309	RPE-BM510	BM510x04_PE20331	CC
chr12	0	133275309	RPE-BM510	BM510x04_PE20332	WC
chr12	0	133275309	RPE-BM510	BM510x04_PE20333	WW
chr12	0	133275309	RPE-BM510	BM510x04_PE20334	CW
chr12	0	133275309	RPE-BM510	BM510x04_PE20335	WW
chr12	0	133275309	RPE-BM510	BM510x04_PE20336	CC
chr12	0	133275309	RPE-BM510	BM510x04_PE20337	CW
chr12	0	133275309	RPE-BM510	BM510x04_PE20339	WW
chr12	0	133275309	RPE-BM510	BM510x04_PE20342	WC
chr12	0	133275309	RPE-BM510	BM510x04_PE20343	WC
chr12	0	133275309	RPE-BM510	BM510x04_PE20344	WW
chr12	0	133275309	RPE-BM510	BM510x04_PE20345	CC
chr12	0	133275309	RPE-BM510	BM510x04_PE20347	CC
chr12	0	133275309	RPE-BM510	BM510x04_PE20348	CW
chr12	0	133275309	RPE-BM510	BM510x04_PE20355	CC
chr12	0	133275309	RPE-BM510	BM510x04_PE20356	CC
chr12	0	133275309	RPE-BM510	BM510x04_PE20361	CW
chr12	0	133275309	RPE-BM510	BM510x04_PE20363	WW
chr12	0	133275309	RPE-BM510	BM510x04_PE20365	CW
chr12	0	133275309	RPE-BM510	BM510x04_PE20366	CW
chr12	0	133275309	RPE-BM510	BM510x04_PE20367	CC
chr12	0	133275309	RPE-BM510	BM510x04_PE20368	CC
chr12	0	133275309	RPE-BM510	BM510x04_PE20370	CC
chr12	0	133275309	RPE-BM510	BM510x04_PE20372	WW
chr12	0	133275309	RPE-BM510	BM510x04_PE20374	WC
chr12	0	133275309	RPE-BM510	BM510x04_PE20375	CC
chr12	0	133275309	RPE-BM510	BM510x04_PE20377	CW
chr12	0	133275309	RPE-BM510	BM510x04_PE20378	WC
chr12	0	133275309	RPE-BM510	BM510x04_PE20379	CW
chr12	0	133275309	RPE-BM510	BM510x04_PE20382	WW
chr12	0	133275309	RPE-BM510	BM510x04_PE20384	WW
chr12	0	133275309	RPE-BM510	BM510x04_PE20386	CW
chr12	0	133275309	RPE-BM510	BM510x04_PE20387	WW
chr12	0	133275309	RPE-BM510	BM510x04_PE20389	CW
chr12	0	133275309	RPE-BM510	BM510x04_PE20390	CW
chr12	0	133275309	RPE-BM510	BM510x04_PE20392	CC
chr12	0	133275309	RPE-BM510	BM510x04_PE20393	WW
chr12	0	133275309	RPE-BM510	BM510x04_PE20394	CC
chr12	0	133275309	RPE-BM510	BM510x3PE20402	WW
chr12	0	133275309	RPE-BM510	BM510x3PE20403	WW
chr12	0	133275309	RPE-BM510	BM510x3PE20406	WW
chr12	0	133275309	RPE-BM510	BM510x3PE20407	CC
chr12	0	133275309	RPE-BM510	BM510x3PE20408	CW
chr12	0	133275309	RPE-BM510	BM510x3PE20410	CC
chr12	0	133275309	RPE-BM510	BM510x3PE20411	CW
chr12	0	133275309	RPE-BM510	BM510x3PE20414	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20415	CC
chr12	0	133275309	RPE-BM510	BM510x3PE20417	CC
chr12	0	133275309	RPE-BM510	BM510x3PE20418	WW
chr12	0	133275309	RPE-BM510	BM510x3PE20419	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20421	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20422	CW
chr12	0	133275309	RPE-BM510	BM510x3PE20423	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20424	CW
chr12	0	133275309	RPE-BM510	BM510x3PE20425	CW
chr12	0	133275309	RPE-BM510	BM510x3PE20426	WW
chr12	0	133275309	RPE-BM510	BM510x3PE20427	CC
chr12	0	133275309	RPE-BM510	BM510x3PE20431	CC
chr12	0	133275309	RPE-BM510	BM510x3PE20433	WW
chr12	0	133275309	RPE-BM510	BM510x3PE20435	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20438	WW
chr12	0	133275309	RPE-BM510	BM510x3PE20439	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20440	CW
chr12	0	133275309	RPE-BM510	BM510x3PE20441	CC
chr12	0	133275309	RPE-BM510	BM510x3PE20444	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20447	WW
chr12	0	133275309	RPE-BM510	BM510x3PE20449	WW
chr12	0	133275309	RPE-BM510	BM510x3PE20450	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20452	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20453	CW
chr12	0	133275309	RPE-BM510	BM510x3PE20455	CW
chr12	0	133275309	RPE-BM510	BM510x3PE20456	CW
chr12	0	133275309	RPE-BM510	BM510x3PE20457	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20458	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20460	CC
chr12	0	133275309	RPE-BM510	BM510x3PE20462	WW
chr12	0	133275309	RPE-BM510	BM510x3PE20463	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20468	WW
chr12	0	133275309	RPE-BM510	BM510x3PE20469	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20471	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20473	CC
chr12	0	133275309	RPE-BM510	BM510x3PE20476	CW
chr12	0	133275309	RPE-BM510	BM510x3PE20477	WW
chr12	0	133275309	RPE-BM510	BM510x3PE20480	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20481	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20483	WW
chr12	0	133275309	RPE-BM510	BM510x3PE20485	CW
chr12	0	133275309	RPE-BM510	BM510x3PE20486	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20487	WW
chr12	0	133275309	RPE-BM510	BM510x3PE20488	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20491	WW
chr12	0	133275309	RPE-BM510	BM510x3PE20492	WC
chr12	0	133275309	RPE-BM510	BM510x3PE20495	CC
chr12	0	133275309	RPE-BM510	BM510x3PE20496	CC
chr12	600000	79700000	RPE-BM510	BM510x3PE20490	CC
chr12	6300000	133275309	RPE-BM510	BM510x3PE20429	CC
chr12	6600000	133275309	RPE-BM510	BM510x04_PE20303	WW
chr12	10300000	10600000	RPE-BM510	BM510x3PE20464	CC
chr12	10600000	14900000	RPE-BM510	BM510x3PE20464	CW
chr12	10800000	11200000	RPE-BM510	BM510x3PE20482	CC
chr12	11200000	133275309	RPE-BM510	BM510x3PE20482	CW
chr12	12400000	133275309	RPE-BM510	BM510x04_PE20380	CW
chr12	14900000	15100000	RPE-BM510	BM510x3PE20464	WW
chr12	14900000	133275309	RPE-BM510	BM510x3PE20446	CW
chr12	15100000	28800000	RPE-BM510	BM510x3PE20464	CW
chr12	16600000	133275309	RPE-BM510	BM510x04_PE20395	CC
chr12	17900000	133275309	RPE-BM510	BM510x3PE20489	CC
chr12	21500000	133275309	RPE-BM510	BM510x04_PE20358	CC
chr12	23800000	133275309	RPE-BM510	BM510x04_PE20302	WW
chr12	28400000	30000000	RPE-BM510	BM510x04_PE20359	WW
chr12	28800000	29000000	RPE-BM510	BM510x3PE20464	WW
chr12	29000000	33900000	RPE-BM510	BM510x3PE20464	CW
chr12	30000000	31100000	RPE-BM510	BM510x04_PE20359	CW
chr12	31100000	133275309	RPE-BM510	BM510x04_PE20359	WW
chr12	32800000	33100000	RPE-BM510	BM510x04_PE20373	WW
chr12	33100000	133275309	RPE-BM510	BM510x04_PE20373	WC
chr12	33900000	34100000	RPE-BM510	BM510x3PE20464	CC
chr12	34000000	133275309	RPE-BM510	BM510x3PE20474	CW
chr12	34100000	47600000	RPE-BM510	BM510x3PE20464	CW
chr12	37200000	133275309	RPE-BM510	BM510x3PE20437	CW
chr12	45900000	133275309	RPE-BM510	BM510x3PE20401	CW
chr12	47600000	47800000	RPE-BM510	BM510x3PE20464	CC
chr12	47800000	75100000	RPE-BM510	BM510x3PE20464	CW
chr12	56100000	133275309	RPE-BM510	BM510x3PE20454	CC
chr12	63200000	133275309	RPE-BM510	BM510x04_PE20371	CC
chr12	65400000	121100000	RPE-BM510	BM510x04_PE20353	CC
chr12	69800000	133275309	RPE-BM510	BM510x04_PE20312	CW
chr12	70900000	126400000	RPE-BM510	BM510x04_PE20357	CW
chr12	75100000	75300000	RPE-BM510	BM510x3PE20464	WW
chr12	75300000	86300000	RPE-BM510	BM510x3PE20464	CW
chr12	79200000	133275309	RPE-BM510	BM510x3PE20416	WC
chr12	79700000	133275309	RPE-BM510	BM510x3PE20490	WC
chr12	82500000	133275309	RPE-BM510	BM510x04_PE20383	WC
chr12	86300000	86800000	RPE-BM510	BM510x3PE20464	WW
chr12	86800000	112000000	RPE-BM510	BM510x3PE20464	CW
chr12	86800000	133275309	RPE-BM510	BM510x3PE20436	CW
chr12	92200000	133275309	RPE-BM510	BM510x04_PE20381	WW
chr12	94600000	107500000	RPE-BM510	BM510x3PE20479	WW
chr12	107500000	133275309	RPE-BM510	BM510x3PE20479	WC
chr12	111100000	133275309	RPE-BM510	BM510x04_PE20310	CW
chr12	112000000	112200000	RPE-BM510	BM510x3PE20464	CC
chr12	112200000	133275309	RPE-BM510	BM510x3PE20464	CW
chr12	115500000	133275309	RPE-BM510	BM510x04_PE20360	CW
chr12	116000000	133275309	RPE-BM510	BM510x04_PE20340	WC
chr12	121100000	133275309	RPE-BM510	BM510x04_PE20353	CW
chr12	126400000	133275309	RPE-BM510	BM510x04_PE20357	WW
chr12	132100000	133275309	RPE-BM510	BM510x04_PE20362	CW
chr12	132400000	133275309	RPE-BM510	BM510x3PE20448	WW
chr13	0	16300000	RPE-BM510	BM510x04_PE20358	WC
chr13	0	16300000	RPE-BM510	BM510x3PE20496	WC
chr13	0	18400000	RPE-BM510	BM510x04_PE20305	WC
chr13	0	18400000	RPE-BM510	BM510x04_PE20310	CC
chr13	0	18400000	RPE-BM510	BM510x04_PE20312	CC
chr13	0	18400000	RPE-BM510	BM510x04_PE20332	WC
chr13	0	18400000	RPE-BM510	BM510x04_PE20337	CC
chr13	0	18400000	RPE-BM510	BM510x04_PE20339	WC
chr13	0	18400000	RPE-BM510	BM510x04_PE20340	WC
chr13	0	18400000	RPE-BM510	BM510x04_PE20348	WC
chr13	0	18400000	RPE-BM510	BM510x04_PE20353	WC
chr13	0	18400000	RPE-BM510	BM510x04_PE20362	WC
chr13	0	18400000	RPE-BM510	BM510x04_PE20377	WC
chr13	0	18400000	RPE-BM510	BM510x3PE20411	CC
chr13	0	18400000	RPE-BM510	BM510x3PE20419	WC
chr13	0	18400000	RPE-BM510	BM510x3PE20441	WC
chr13	0	18400000	RPE-BM510	BM510x3PE20444	WC
chr13	0	18400000	RPE-BM510	BM510x3PE20454	CC
