chrom	start	end	sample	cell	class
chr4	0	190214555	RPE1-WT	RPE1WTPE20494	WW
chr4	0	190214555	RPE1-WT	RPE1WTPE20495	WC
chr4	7900000	119200000	RPE1-WT	RPE1WTPE20463	WC
chr4	28100000	190214555	RPE1-WT	RPE1WTPE20415	WC
chr4	40000000	190214555	RPE1-WT	RPE1WTPE20424	WW
chr4	41400000	190214555	RPE1-WT	RPE1WTPE20411	WC
chr4	43400000	98900000	RPE1-WT	RPE1WTPE20466	WC
chr4	46500000	190214555	RPE1-WT	RPE1WTPE20419	WC
chr4	51800000	190214555	RPE1-WT	RPE1WTPE20431	WW
chr4	52800000	190214555	RPE1-WT	RPE1WTPE20450	CC
chr4	86900000	190214555	RPE1-WT	RPE1WTPE20447	CC
chr4	87200000	190214555	RPE1-WT	RPE1WTPE20453	CW
chr4	94800000	190214555	RPE1-WT	RPE1WTPE20407	WC
chr4	98900000	190214555	RPE1-WT	RPE1WTPE20466	WW
chr4	111600000	190214555	RPE1-WT	RPE1WTPE20452	WW
chr4	119200000	190214555	RPE1-WT	RPE1WTPE20463	WW
chr4	125400000	190214555	RPE1-WT	RPE1WTPE20440	CW
chr4	127100000	190214555	RPE1-WT	RPE1WTPE20486	WC
chr4	150600000	190214555	RPE1-WT	RPE1WTPE20432	WW
chr4	165000000	190214555	RPE1-WT	RPE1WTPE20406	WW
chr4	169400000	190214555	RPE1-WT	RPE1WTPE20404	WW
chr5	0	4000000	RPE1-WT	RPE1WTPE20430	WC
chr5	0	20600000	RPE1-WT	RPE1WTPE20459	WC
chr5	0	26000000	RPE1-WT	RPE1WTPE20468	WW
chr5	0	33800000	RPE1-WT	RPE1WTPE20452	CW
chr5	0	34300000	RPE1-WT	RPE1WTPE20486	CW
chr5	0	46300000	RPE1-WT	RPE1WTPE20471	WW
chr5	0	49500000	RPE1-WT	RPE1WTPE20404	WW
chr5	0	49500000	RPE1-WT	RPE1WTPE20406	WW
chr5	0	49500000	RPE1-WT	RPE1WTPE20414	CC
chr5	0	49500000	RPE1-WT	RPE1WTPE20416	CC
chr5	0	49500000	RPE1-WT	RPE1WTPE20417	WW
chr5	0	49500000	RPE1-WT	RPE1WTPE20418	CC
chr5	0	49500000	RPE1-WT	RPE1WTPE20421	CC
chr5	0	49500000	RPE1-WT	RPE1WTPE20435	WW
chr5	0	49500000	RPE1-WT	RPE1WTPE20448	WW
chr5	0	49500000	RPE1-WT	RPE1WTPE20455	WW
chr5	0	49500000	RPE1-WT	RPE1WTPE20469	WW
chr5	0	49500000	RPE1-WT	RPE1WTPE20480	WW
chr5	0	49500000	RPE1-WT	RPE1WTPE20481	WW
chr5	0	49500000	RPE1-WT	RPE1WTPE20485	WW
chr5	0	49700000	RPE1-WT	RPE1WTPE20403	CC
chr5	0	49700000	RPE1-WT	RPE1WTPE20410	WW
chr5	0	49700000	RPE1-WT	RPE1WTPE20412	CC
chr5	0	49700000	RPE1-WT	RPE1WTPE20445	CC
chr5	0	49700000	RPE1-WT	RPE1WTPE20457	WW
chr5	0	49700000	RPE1-WT	RPE1WTPE20466	WW
chr5	0	49700000	RPE1-WT	RPE1WTPE20478	CC
chr5	0	63600000	RPE1-WT	RPE1WTPE20483	CC
chr5	0	64200000	RPE1-WT	RPE1WTPE20449	WC
chr5	0	71400000	RPE1-WT	RPE1WTPE20411	WC
chr5	0	82300000	RPE1-WT	RPE1WTPE20477	WC
chr5	0	104000000	RPE1-WT	RPE1WTPE20493	CW
chr5	0	115500000	RPE1-WT	RPE1WTPE20447	WC
chr5	0	148200000	RPE1-WT	RPE1WTPE20415	WW
chr5	0	155600000	RPE1-WT	RPE1WTPE20456	CW
chr5	0	181538259	RPE1-WT	RPE1WTPE20401	WW
chr5	0	181538259	RPE1-WT	RPE1WTPE20402	CC
chr5	0	181538259	RPE1-WT	RPE1WTPE20405	CW
chr5	0	181538259	RPE1-WT	RPE1WTPE20407	CC
chr5	0	181538259	RPE1-WT	RPE1WTPE20409	WC
chr5	0	181538259	RPE1-WT	RPE1WTPE20413	CC
chr5	0	181538259	RPE1-WT	RPE1WTPE20419	CW
chr5	0	181538259	RPE1-WT	RPE1WTPE20422	WW
chr5	0	181538259	RPE1-WT	RPE1WTPE20423	WC
chr5	0	181538259	RPE1-WT	RPE1WTPE20424	WC
chr5	0	181538259	RPE1-WT	RPE1WTPE20425	WW
chr5	0	181538259	RPE1-WT	RPE1WTPE20426	WC
chr5	0	181538259	RPE1-WT	RPE1WTPE20428	WC
chr5	0	181538259	RPE1-WT	RPE1WTPE20429	CW
chr5	0	181538259	RPE1-WT	RPE1WTPE20431	WW
chr5	0	181538259	RPE1-WT	RPE1WTPE20432	WC
chr5	0	181538259	RPE1-WT	RPE1WTPE20434	WC
chr5	0	181538259	RPE1-WT	RPE1WTPE20436	CC
chr5	0	181538259	RPE1-WT	RPE1WTPE20437	CW
chr5	0	181538259	RPE1-WT	RPE1WTPE20438	WW
chr5	0	181538259	RPE1-WT	RPE1WTPE20439	CW
chr5	0	181538259	RPE1-WT	RPE1WTPE20440	CW
chr5	0	181538259	RPE1-WT	RPE1WTPE20441	WC
chr5	0	181538259	RPE1-WT	RPE1WTPE20442	WW
chr5	0	181538259	RPE1-WT	RPE1WTPE20450	CC
chr5	0	181538259	RPE1-WT	RPE1WTPE20451	CW
chr5	0	181538259	RPE1-WT	RPE1WTPE20453	WC
chr5	0	181538259	RPE1-WT	RPE1WTPE20454	WC
chr5	0	181538259	RPE1-WT	RPE1WTPE20462	WW
chr5	0	181538259	RPE1-WT	RPE1WTPE20463	CW
chr5	0	181538259	RPE1-WT	RPE1WTPE20464	CW
chr5	0	181538259	RPE1-WT	RPE1WTPE20465	CC
chr5	0	181538259	RPE1-WT	RPE1WTPE20467	CW
chr5	0	181538259	RPE1-WT	RPE1WTPE20470	CW
chr5	0	181538259	RPE1-WT	RPE1WTPE20472	CC
chr5	0	181538259	RPE1-WT	RPE1WTPE20473	CC
chr5	0	181538259	RPE1-WT	RPE1WTPE20474	CW
chr5	0	181538259	RPE1-WT	RPE1WTPE20476	WC
chr5	0	181538259	RPE1-WT	RPE1WTPE20484	CW
chr5	0	181538259	RPE1-WT	RPE1WTPE20489	WC
chr5	0	181538259	RPE1-WT	RPE1WTPE20490	WW
chr5	0	181538259	RPE1-WT	RPE1WTPE20491	CC
chr5	0	181538259	RPE1-WT	RPE1WTPE20492	WC
chr5	0	181538259	RPE1-WT	RPE1WTPE20494	CW
chr5	0	181538259	RPE1-WT	RPE1WTPE20495	CW
chr5	4000000	49500000	RPE1-WT	RPE1WTPE20430	CC
chr5	20600000	49500000	RPE1-WT	RPE1WTPE20459	CC
chr5	26000000	181538259	RPE1-WT	RPE1WTPE20468	CW
chr5	33800000	181538259	RPE1-WT	RPE1WTPE20452	WW
chr5	34300000	181538259	RPE1-WT	RPE1WTPE20486	WW
chr5	46300000	50100000	RPE1-WT	RPE1WTPE20471	WC
chr5	49500000	50100000	RPE1-WT	RPE1WTPE20404	WC
chr5	49500000	50100000	RPE1-WT	RPE1WTPE20406	WC
chr5	49500000	50100000	RPE1-WT	RPE1WTPE20414	WC
chr5	49500000	50100000	RPE1-WT	RPE1WTPE20416	WC
chr5	49500000	50100000	RPE1-WT	RPE1WTPE20417	WC
chr5	49500000	50100000	RPE1-WT	RPE1WTPE20418	WC
chr5	49500000	50100000	RPE1-WT	RPE1WTPE20421	WC
chr5	49500000	50100000	RPE1-WT	RPE1WTPE20430	WC
chr5	49500000	50100000	RPE1-WT	RPE1WTPE20435	WC
chr5	49500000	50100000	RPE1-WT	RPE1WTPE20448	WC
chr5	49500000	50100000	RPE1-WT	RPE1WTPE20455	WC
chr5	49500000	50100000	RPE1-WT	RPE1WTPE20459	WC
chr5	49500000	50100000	RPE1-WT	RPE1WTPE20469	WC
chr5	49500000	50100000	RPE1-WT	RPE1WTPE20480	WC
chr5	49500000	50100000	RPE1-WT	RPE1WTPE20481	WC
chr5	49500000	50100000	RPE1-WT	RPE1WTPE20485	WC
chr5	49700000	50100000	RPE1-WT	RPE1WTPE20403	WC
chr5	49700000	50100000	RPE1-WT	RPE1WTPE20410	WC
chr5	49700000	50100000	RPE1-WT	RPE1WTPE20412	WW
chr5	49700000	50100000	RPE1-WT	RPE1WTPE20445	WW
chr5	49700000	50100000	RPE1-WT	RPE1WTPE20457	CC
chr5	49700000	50100000	RPE1-WT	RPE1WTPE20466	WC
chr5	49700000	50100000	RPE1-WT	RPE1WTPE20478	WW
chr5	50100000	144600000	RPE1-WT	RPE1WTPE20406	WW
chr5	50100000	144700000	RPE1-WT	RPE1WTPE20416	CC
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20403	CC
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20404	WW
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20410	WW
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20412	CC
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20414	CC
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20417	WW
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20418	CC
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20421	CC
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20430	CC
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20435	WW
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20445	CC
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20448	WW
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20455	WW
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20457	WW
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20459	CC
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20466	WW
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20469	WW
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20471	WW
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20478	CC
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20480	WW
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20481	WW
chr5	50100000	181538259	RPE1-WT	RPE1WTPE20485	WW
chr5	63600000	181538259	RPE1-WT	RPE1WTPE20483	CW
chr5	64200000	181538259	RPE1-WT	RPE1WTPE20449	WW
chr5	71400000	181538259	RPE1-WT	RPE1WTPE20411	WW
chr5	82300000	82500000	RPE1-WT	RPE1WTPE20477	WW
chr5	82500000	181538259	RPE1-WT	RPE1WTPE20477	WC
chr5	104000000	181538259	RPE1-WT	RPE1WTPE20493	CC
chr5	115500000	181538259	RPE1-WT	RPE1WTPE20447	CC
chr5	144600000	181538259	RPE1-WT	RPE1WTPE20406	CW
chr5	144700000	181538259	RPE1-WT	RPE1WTPE20416	CW
chr5	148200000	181538259	RPE1-WT	RPE1WTPE20415	CW
chr5	155600000	156800000	RPE1-WT	RPE1WTPE20456	WW
chr5	156800000	181538259	RPE1-WT	RPE1WTPE20456	CW
chr6	0	9100000	RPE1-WT	RPE1WTPE20431	CW
chr6	0	23600000	RPE1-WT	RPE1WTPE20441	WW
chr6	0	52200000	RPE1-WT	RPE1WTPE20481	WC
chr6	0	60200000	RPE1-WT	RPE1WTPE20421	WW
chr6	0	72700000	RPE1-WT	RPE1WTPE20489	CC
chr6	0	94400000	RPE1-WT	RPE1WTPE20464	CW
chr6	0	100900000	RPE1-WT	RPE1WTPE20492	WW
chr6	0	107000000	RPE1-WT	RPE1WTPE20450	CC
chr6	0	148200000	RPE1-WT	RPE1WTPE20410	WC
chr6	0	151800000	RPE1-WT	RPE1WTPE20471	WC
chr6	0	170805979	RPE1-WT	RPE1WTPE20401	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20402	CW
chr6	0	170805979	RPE1-WT	RPE1WTPE20403	WW
chr6	0	170805979	RPE1-WT	RPE1WTPE20404	CW
chr6	0	170805979	RPE1-WT	RPE1WTPE20405	CW
chr6	0	170805979	RPE1-WT	RPE1WTPE20406	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20407	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20409	WC
chr6	0	170805979	RPE1-WT	RPE1WTPE20411	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20412	CW
chr6	0	170805979	RPE1-WT	RPE1WTPE20413	WW
chr6	0	170805979	RPE1-WT	RPE1WTPE20414	WW
chr6	0	170805979	RPE1-WT	RPE1WTPE20415	CW
chr6	0	170805979	RPE1-WT	RPE1WTPE20416	WW
chr6	0	170805979	RPE1-WT	RPE1WTPE20417	WW
chr6	0	170805979	RPE1-WT	RPE1WTPE20418	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20419	CW
chr6	0	170805979	RPE1-WT	RPE1WTPE20422	WC
chr6	0	170805979	RPE1-WT	RPE1WTPE20423	WC
chr6	0	170805979	RPE1-WT	RPE1WTPE20424	WW
chr6	0	170805979	RPE1-WT	RPE1WTPE20425	WW
chr6	0	170805979	RPE1-WT	RPE1WTPE20426	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20428	WC
chr6	0	170805979	RPE1-WT	RPE1WTPE20429	WW
chr6	0	170805979	RPE1-WT	RPE1WTPE20430	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20432	WC
chr6	0	170805979	RPE1-WT	RPE1WTPE20434	WC
chr6	0	170805979	RPE1-WT	RPE1WTPE20435	WC
chr6	0	170805979	RPE1-WT	RPE1WTPE20436	WC
chr6	0	170805979	RPE1-WT	RPE1WTPE20437	WC
chr6	0	170805979	RPE1-WT	RPE1WTPE20438	WC
chr6	0	170805979	RPE1-WT	RPE1WTPE20439	WW
chr6	0	170805979	RPE1-WT	RPE1WTPE20440	CW
chr6	0	170805979	RPE1-WT	RPE1WTPE20442	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20445	WW
chr6	0	170805979	RPE1-WT	RPE1WTPE20447	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20448	WW
chr6	0	170805979	RPE1-WT	RPE1WTPE20449	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20451	WC
chr6	0	170805979	RPE1-WT	RPE1WTPE20452	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20453	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20454	WW
chr6	0	170805979	RPE1-WT	RPE1WTPE20455	CW
chr6	0	170805979	RPE1-WT	RPE1WTPE20456	WW
chr6	0	170805979	RPE1-WT	RPE1WTPE20457	WC
chr6	0	170805979	RPE1-WT	RPE1WTPE20459	CW
chr6	0	170805979	RPE1-WT	RPE1WTPE20462	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20463	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20465	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20466	CW
chr6	0	170805979	RPE1-WT	RPE1WTPE20467	WW
chr6	0	170805979	RPE1-WT	RPE1WTPE20468	WW
chr6	0	170805979	RPE1-WT	RPE1WTPE20469	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20470	CW
chr6	0	170805979	RPE1-WT	RPE1WTPE20472	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20473	CW
chr6	0	170805979	RPE1-WT	RPE1WTPE20474	CW
chr6	0	170805979	RPE1-WT	RPE1WTPE20476	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20477	WC
chr6	0	170805979	RPE1-WT	RPE1WTPE20478	CW
chr6	0	170805979	RPE1-WT	RPE1WTPE20480	WW
chr6	0	170805979	RPE1-WT	RPE1WTPE20483	WW
chr6	0	170805979	RPE1-WT	RPE1WTPE20484	CW
chr6	0	170805979	RPE1-WT	RPE1WTPE20485	WW
chr6	0	170805979	RPE1-WT	RPE1WTPE20486	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20490	WC
chr6	0	170805979	RPE1-WT	RPE1WTPE20491	CW
chr6	0	170805979	RPE1-WT	RPE1WTPE20493	CC
chr6	0	170805979	RPE1-WT	RPE1WTPE20494	WC
chr6	0	170805979	RPE1-WT	RPE1WTPE20495	CC
chr6	9100000	170805979	RPE1-WT	RPE1WTPE20431	WW
chr6	23600000	95700000	RPE1-WT	RPE1WTPE20441	WC
chr6	52200000	170805979	RPE1-WT	RPE1WTPE20481	CC
chr6	60200000	170805979	RPE1-WT	RPE1WTPE20421	CW
chr6	72700000	170805979	RPE1-WT	RPE1WTPE20489	CW
chr6	94400000	170805979	RPE1-WT	RPE1WTPE20464	WW
chr6	95700000	170805979	RPE1-WT	RPE1WTPE20441	CC
chr6	100900000	170805979	RPE1-WT	RPE1WTPE20492	WC
chr6	107000000	170805979	RPE1-WT	RPE1WTPE20450	WC
chr6	148200000	170805979	RPE1-WT	RPE1WTPE20410	CC
chr6	151800000	170805979	RPE1-WT	RPE1WTPE20471	CC
chr7	0	3400000	RPE1-WT	RPE1WTPE20445	CW
chr7	0	10800000	RPE1-WT	RPE1WTPE20485	CW
chr7	0	26200000	RPE1-WT	RPE1WTPE20432	CW
chr7	0	31400000	RPE1-WT	RPE1WTPE20453	CC
chr7	0	39100000	RPE1-WT	RPE1WTPE20401	CC
chr7	0	48600000	RPE1-WT	RPE1WTPE20481	CW
chr7	0	49100000	RPE1-WT	RPE1WTPE20441	WC
chr7	0	51900000	RPE1-WT	RPE1WTPE20409	CC
chr7	0	52500000	RPE1-WT	RPE1WTPE20412	CW
chr7	0	53600000	RPE1-WT	RPE1WTPE20459	WC
chr7	0	61900000	RPE1-WT	RPE1WTPE20421	CC
chr7	0	62200000	RPE1-WT	RPE1WTPE20467	CC
chr7	0	62500000	RPE1-WT	RPE1WTPE20442	CW
chr7	0	81800000	RPE1-WT	RPE1WTPE20465	WC
chr7	0	107900000	RPE1-WT	RPE1WTPE20422	WW
chr7	0	112800000	RPE1-WT	RPE1WTPE20471	CW
chr7	0	136700000	RPE1-WT	RPE1WTPE20478	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20402	WC
chr7	0	159345973	RPE1-WT	RPE1WTPE20403	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20404	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20405	WC
chr7	0	159345973	RPE1-WT	RPE1WTPE20406	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20407	CC
chr7	0	159345973	RPE1-WT	RPE1WTPE20410	WC
chr7	0	159345973	RPE1-WT	RPE1WTPE20411	WW
chr7	0	159345973	RPE1-WT	RPE1WTPE20413	WW
chr7	0	159345973	RPE1-WT	RPE1WTPE20414	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20415	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20416	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20417	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20418	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20419	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20423	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20424	CC
chr7	0	159345973	RPE1-WT	RPE1WTPE20425	WW
chr7	0	159345973	RPE1-WT	RPE1WTPE20426	WW
chr7	0	159345973	RPE1-WT	RPE1WTPE20428	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20429	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20430	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20431	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20434	WW
chr7	0	159345973	RPE1-WT	RPE1WTPE20435	CC
chr7	0	159345973	RPE1-WT	RPE1WTPE20436	WC
chr7	0	159345973	RPE1-WT	RPE1WTPE20437	WC
chr7	0	159345973	RPE1-WT	RPE1WTPE20438	WC
chr7	0	159345973	RPE1-WT	RPE1WTPE20439	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20440	WC
chr7	0	159345973	RPE1-WT	RPE1WTPE20447	WC
chr7	0	159345973	RPE1-WT	RPE1WTPE20448	WW
chr7	0	159345973	RPE1-WT	RPE1WTPE20449	WC
chr7	0	159345973	RPE1-WT	RPE1WTPE20450	WW
chr7	0	159345973	RPE1-WT	RPE1WTPE20451	CC
chr7	0	159345973	RPE1-WT	RPE1WTPE20452	WW
chr7	0	159345973	RPE1-WT	RPE1WTPE20454	CC
chr7	0	159345973	RPE1-WT	RPE1WTPE20455	CC
chr7	0	159345973	RPE1-WT	RPE1WTPE20456	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20457	WW
chr7	0	159345973	RPE1-WT	RPE1WTPE20462	WC
chr7	0	159345973	RPE1-WT	RPE1WTPE20463	WC
chr7	0	159345973	RPE1-WT	RPE1WTPE20464	WW
chr7	0	159345973	RPE1-WT	RPE1WTPE20466	WW
chr7	0	159345973	RPE1-WT	RPE1WTPE20468	WC
chr7	0	159345973	RPE1-WT	RPE1WTPE20469	WC
chr7	0	159345973	RPE1-WT	RPE1WTPE20470	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20472	CC
chr7	0	159345973	RPE1-WT	RPE1WTPE20473	CC
chr7	0	159345973	RPE1-WT	RPE1WTPE20474	CC
chr7	0	159345973	RPE1-WT	RPE1WTPE20476	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20477	CC
chr7	0	159345973	RPE1-WT	RPE1WTPE20480	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20483	WW
chr7	0	159345973	RPE1-WT	RPE1WTPE20484	WW
chr7	0	159345973	RPE1-WT	RPE1WTPE20486	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20489	CC
chr7	0	159345973	RPE1-WT	RPE1WTPE20490	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20491	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20492	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20493	CW
chr7	0	159345973	RPE1-WT	RPE1WTPE20494	WC
chr7	0	159345973	RPE1-WT	RPE1WTPE20495	CC
chr7	3400000	159345973	RPE1-WT	RPE1WTPE20445	CC
chr7	10800000	159345973	RPE1-WT	RPE1WTPE20485	CC
chr7	26200000	159345973	RPE1-WT	RPE1WTPE20432	WW
chr7	31400000	159345973	RPE1-WT	RPE1WTPE20453	CW
chr7	39100000	159345973	RPE1-WT	RPE1WTPE20401	WC
chr7	48600000	159345973	RPE1-WT	RPE1WTPE20481	CC
chr7	49100000	159345973	RPE1-WT	RPE1WTPE20441	WW
chr7	51900000	159345973	RPE1-WT	RPE1WTPE20409	WC
chr7	52500000	159345973	RPE1-WT	RPE1WTPE20412	CC
chr7	53600000	62200000	RPE1-WT	RPE1WTPE20459	CC
chr7	61900000	62500000	RPE1-WT	RPE1WTPE20421	WC
chr7	62200000	62400000	RPE1-WT	RPE1WTPE20467	WC
chr7	62200000	159345973	RPE1-WT	RPE1WTPE20459	CW
chr7	62400000	159345973	RPE1-WT	RPE1WTPE20467	CC
chr7	62500000	159345973	RPE1-WT	RPE1WTPE20421	CC
chr7	62500000	159345973	RPE1-WT	RPE1WTPE20442	WW
chr7	81800000	159345973	RPE1-WT	RPE1WTPE20465	WW
chr7	107900000	159345973	RPE1-WT	RPE1WTPE20422	WC
chr7	112800000	159345973	RPE1-WT	RPE1WTPE20471	WW
chr7	136700000	159345973	RPE1-WT	RPE1WTPE20478	CC
chr8	0	12100000	RPE1-WT	RPE1WTPE20449	WW
chr8	0	12100000	RPE1-WT	RPE1WTPE20495	CC
chr8	0	18300000	RPE1-WT	RPE1WTPE20476	WW
chr8	0	46700000	RPE1-WT	RPE1WTPE20428	CW
chr8	0	72000000	RPE1-WT	RPE1WTPE20412	WW
chr8	0	83600000	RPE1-WT	RPE1WTPE20456	WC
chr8	0	84600000	RPE1-WT	RPE1WTPE20467	WW
chr8	0	88300000	RPE1-WT	RPE1WTPE20431	WC
chr8	0	100600000	RPE1-WT	RPE1WTPE20464	WW
chr8	0	102500000	RPE1-WT	RPE1WTPE20419	WC
chr8	0	144500000	RPE1-WT	RPE1WTPE20430	WC
chr8	0	145138636	RPE1-WT	RPE1WTPE20401	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20402	WC
chr8	0	145138636	RPE1-WT	RPE1WTPE20403	CC
chr8	0	145138636	RPE1-WT	RPE1WTPE20404	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20405	CC
chr8	0	145138636	RPE1-WT	RPE1WTPE20406	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20407	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20409	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20410	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20411	CC
chr8	0	145138636	RPE1-WT	RPE1WTPE20413	CC
chr8	0	145138636	RPE1-WT	RPE1WTPE20414	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20415	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20416	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20417	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20418	WC
chr8	0	145138636	RPE1-WT	RPE1WTPE20421	CC
chr8	0	145138636	RPE1-WT	RPE1WTPE20422	CC
chr8	0	145138636	RPE1-WT	RPE1WTPE20423	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20424	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20425	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20426	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20429	WC
chr8	0	145138636	RPE1-WT	RPE1WTPE20432	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20434	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20435	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20436	CC
chr8	0	145138636	RPE1-WT	RPE1WTPE20437	CC
chr8	0	145138636	RPE1-WT	RPE1WTPE20438	CC
chr8	0	145138636	RPE1-WT	RPE1WTPE20439	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20440	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20441	WC
chr8	0	145138636	RPE1-WT	RPE1WTPE20442	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20445	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20447	CC
chr8	0	145138636	RPE1-WT	RPE1WTPE20448	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20450	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20451	CC
chr8	0	145138636	RPE1-WT	RPE1WTPE20452	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20453	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20454	CC
chr8	0	145138636	RPE1-WT	RPE1WTPE20455	CC
chr8	0	145138636	RPE1-WT	RPE1WTPE20457	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20459	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20462	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20463	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20465	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20466	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20468	WC
chr8	0	145138636	RPE1-WT	RPE1WTPE20469	CC
chr8	0	145138636	RPE1-WT	RPE1WTPE20470	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20471	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20472	WC
chr8	0	145138636	RPE1-WT	RPE1WTPE20473	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20474	WC
chr8	0	145138636	RPE1-WT	RPE1WTPE20477	CC
chr8	0	145138636	RPE1-WT	RPE1WTPE20478	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20480	WW
chr8	0	145138636	RPE1-WT	RPE1WTPE20481	CC
chr8	0	145138636	RPE1-WT	RPE1WTPE20483	CW
chr8	0	145138636	RPE1-WT	RPE1WTPE20484	CC
